epoch: 1 loss: tensor(1.3161, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5894, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1007.8109, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0557, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0494, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3696e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5451, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 11 loss: tensor(1.2432, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5587, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1231.3923, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0440, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0386, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3803e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4866, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(1.2828, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5621, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1250.4055, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0455, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0395, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3802e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5189, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 13 loss: tensor(1.2943, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5842, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1275.9938, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0377, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0331, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3813e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5128, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 14 loss: tensor(1.2645, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5727, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1169.5817, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0444, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0333, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3781e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5011, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 15 loss: tensor(1.2438, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5669, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1231.6460, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0343, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3794e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4848, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 16 loss: tensor(1.2708, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5711, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1283.3459, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0392, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0347, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3791e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5000, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 17 loss: tensor(1.2873, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5812, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1202.6157, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0458, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0426, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3840e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5099, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(1.3133, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5848, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1271.7521, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0419, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0330, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3833e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5276, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 19 loss: tensor(1.2050, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5352, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1238.7776, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0423, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0330, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3812e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4726, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(1.2317, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5591, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1197.4783, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0383, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0332, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3841e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4846, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(1.2323, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5604, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1199.2673, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0475, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0363, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3787e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4745, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 22 loss: tensor(1.3461, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6038, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1320.0015, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0417, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0347, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3837e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5356, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 23 loss: tensor(1.2242, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5472, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1226.3987, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0413, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0352, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3833e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4824, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 24 loss: tensor(1.2496, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5670, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1220.5266, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0443, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0354, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3821e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4857, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 25 loss: tensor(1.2083, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5292, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1247.1873, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0386, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0331, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3745e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4846, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 26 loss: tensor(1.2175, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5638, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1112.1199, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0453, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0342, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3786e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4694, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(1.3719, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6341, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1265.7822, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0386, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0372, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3842e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5409, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 28 loss: tensor(1.2461, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5492, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1294.9738, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0378, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0366, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3806e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4972, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 29 loss: tensor(1.2128, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5424, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1228.4287, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0408, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0327, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3743e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4760, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(1.2948, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5946, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1206.8982, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0389, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0316, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3768e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5105, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(1.2640, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5795, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1219.4114, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0437, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0350, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3817e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4884, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(1.3407, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5954, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1273.2522, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0402, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0324, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3798e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5458, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(1.2048, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5446, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1216.9879, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0412, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0329, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3784e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4669, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(1.3140, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6040, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1260.7026, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0360, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0333, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3789e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5165, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(1.2989, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5703, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1305.4558, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0384, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0335, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3752e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5271, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(1.2114, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5469, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1207.3636, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0466, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0316, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3807e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4669, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(1.2213, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5378, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1230.0947, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0400, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0329, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3801e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4897, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(1.3036, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5817, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1250.7559, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0427, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0361, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3834e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5228, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(1.2141, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5485, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1172.4712, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0431, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0351, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3757e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4759, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 40 loss: tensor(1.1626, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5231, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1199.7197, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0347, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3769e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4549, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 41 loss: tensor(1.2621, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5744, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1199.5562, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0457, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0372, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3834e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4920, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 42 loss: tensor(1.2036, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5354, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1190.8865, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0432, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0305, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3755e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4761, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 43 loss: tensor(1.2038, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5354, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1192.6527, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0423, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0325, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3751e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4771, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 44 loss: tensor(1.1352, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5128, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1177.3646, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0391, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0324, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3772e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4362, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(1.1213, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5061, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1148.0868, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0435, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0367, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3775e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4282, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 46 loss: tensor(1.3212, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6028, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1200.1267, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0507, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0362, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3806e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5177, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 47 loss: tensor(1.2580, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5618, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1281.1055, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0394, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0364, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3804e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4966, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 48 loss: tensor(1.1573, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5176, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1207.6294, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0391, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0328, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3778e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4496, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 49 loss: tensor(1.2466, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5626, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1238.1909, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0416, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0339, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3798e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4876, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 50 loss: tensor(1.2565, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5710, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1177.3667, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0429, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0377, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3776e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4955, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 51 loss: tensor(1.3045, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5901, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1239.4586, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0388, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0350, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3795e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5206, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 52 loss: tensor(1.2584, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5662, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1222.8838, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0472, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0308, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3804e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4921, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 53 loss: tensor(1.2288, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5430, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1221.5944, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0430, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0369, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3769e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4900, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 54 loss: tensor(1.2780, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5701, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1340.6096, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0374, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0359, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3836e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5030, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 55 loss: tensor(1.1434, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5131, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1196.1052, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0422, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0294, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3782e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4386, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(1.2565, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5678, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1170.4810, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0438, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0346, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3810e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4986, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(1.1853, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5394, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1193.9475, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0379, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0315, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3774e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4587, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(1.2912, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5787, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1243.4185, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0414, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0352, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3740e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5156, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(1.2339, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5475, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1221.1016, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0413, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0348, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3786e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4924, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(1.2582, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5621, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1207.3939, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0367, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0354, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3761e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5084, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(1.2659, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5696, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1211.8965, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0425, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0365, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3810e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5024, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(1.2193, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5637, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1163.6333, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0399, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0352, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3791e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4702, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(1.3505, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6118, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1242.0684, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0465, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0347, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3850e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5370, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(1.3470, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6133, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1265.3612, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0440, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0372, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3839e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5316, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(1.2802, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5756, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1204.5737, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0486, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0402, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3780e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5054, device='cuda:0', grad_fn=<MseLossBackward0>)
