epoch: 1 loss: tensor(0.8223, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8223, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1089, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1089, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30065468., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6852, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(0.0978, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1438, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0978, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0978, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30289416., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4714, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 40 loss: tensor(0.0982, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0313, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0982, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0982, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30197106., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4409, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 41 loss: tensor(0.1180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2481, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30270398., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6730, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 42 loss: tensor(0.0838, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8353, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0838, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0838, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30234230., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4120, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 43 loss: tensor(0.1033, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0805, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1033, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1033, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30296834., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5389, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 44 loss: tensor(0.0769, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0841, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0769, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0769, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30319656., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5872, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(0.0978, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0032, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0978, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0978, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30286058., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5612, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 46 loss: tensor(0.1164, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9345, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1164, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1164, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30271568., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4902, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 47 loss: tensor(0.0987, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0099, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0987, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0987, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30339710., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4448, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 48 loss: tensor(0.0845, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9871, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0845, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0845, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30292184., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5832, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 49 loss: tensor(0.1164, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0909, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1164, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1164, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30312104., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4329, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 50 loss: tensor(0.1169, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9191, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1169, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1169, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30244764., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3715, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 51 loss: tensor(0.1118, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0571, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1118, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1118, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30295298., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4665, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 52 loss: tensor(0.1068, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1137, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1068, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1068, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30241740., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4917, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 53 loss: tensor(0.0976, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0340, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0976, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0976, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30193414., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4293, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 54 loss: tensor(0.1082, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1108, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1082, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1082, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30226022., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5088, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 55 loss: tensor(0.1067, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9579, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1067, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1067, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30243544., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4983, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(0.1058, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0220, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1058, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1058, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30338098., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3670, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(0.0852, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9651, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0852, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0852, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30337920., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4272, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(0.1071, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8889, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1071, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1071, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30231856., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3553, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(0.1213, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9675, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1213, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1213, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30165222., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3834, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(0.1113, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0469, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1113, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1113, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30306258., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5393, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(0.0732, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0211, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0732, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0732, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30195356., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5358, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(0.0867, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0347, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0867, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0867, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30269236., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5129, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(0.1198, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0416, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1198, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1198, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30234104., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4217, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(0.1087, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1087, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1087, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30286610., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5772, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(0.1109, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1559, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1109, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1109, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30197440., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5439, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(0.0947, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7643, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0947, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0947, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30139530., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4316, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(0.1114, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9465, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1114, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1114, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30263102., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4168, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(0.0972, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9579, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0972, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0972, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30226494., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4911, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(0.0860, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9852, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0860, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0860, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30148372., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4971, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(0.1059, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9566, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1059, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1059, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30300292., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4387, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(0.1211, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9935, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1211, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1211, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30220462., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3228, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(0.1101, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1692, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1101, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1101, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30273876., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5115, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(0.0932, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9785, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0932, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0932, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30297824., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4639, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(0.0790, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0246, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0790, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0790, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30412136., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4766, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(0.1276, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9850, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1276, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1276, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30228992., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4096, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(0.0702, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0359, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0702, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0702, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30205920., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5703, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(0.0917, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0168, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0917, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0917, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30296142., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5470, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(0.0834, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0797, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0834, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0834, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30268596., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4980, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(0.1183, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9920, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1183, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1183, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30254108., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3911, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(0.1168, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1646, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1168, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1168, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30240776., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4777, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(0.1138, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1243, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1138, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1138, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30310026., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4844, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(0.0882, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8950, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0882, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0882, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30259044., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4382, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(0.1037, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9377, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1037, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1037, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30218748., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4287, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(0.1099, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9668, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1099, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1099, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30246048., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4332, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(0.1078, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9015, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1078, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1078, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30222500., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4089, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(0.0958, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2057, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0958, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0958, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30301366., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5497, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(0.1027, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9862, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1027, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1027, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30339132., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5556, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(0.1210, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2059, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1210, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1210, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30280792., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4485, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(0.0975, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0572, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0975, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0975, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30213108., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4555, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(0.1246, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1103, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1246, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1246, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30242972., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4439, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(0.1197, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0646, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1197, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1197, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30217296., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4001, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(0.1072, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9999, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1072, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1072, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30272704., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4442, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(0.1201, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2322, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1201, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1201, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30350232., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5638, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(0.1116, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1451, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1379.8925, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1116, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1116, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30289484., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5750, device='cuda:0', grad_fn=<MseLossBackward0>)
