epoch: 1 loss: tensor(0.6898, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0451, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1995.0674, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7785, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6898, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68605904., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9325, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(4.0277, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7960, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.5498, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2471, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1455, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68782136., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8390, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(3.4014, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8984, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3145.9058, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8353, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6950, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68773488., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9727, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 40 loss: tensor(3.1781, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7549, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.3193, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8676, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7187, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68765768., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8368, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 41 loss: tensor(3.3378, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9869, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3145.7920, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7138, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5809, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68907296., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0561, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 42 loss: tensor(2.7477, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8405, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.5186, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5571, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4634, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68706160., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8866, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 43 loss: tensor(2.8801, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7983, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.0303, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6512, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5899, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68754840., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8406, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 44 loss: tensor(2.7690, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7964, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.2939, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6076, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4847, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68735232., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8803, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(3.0154, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8004, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.5256, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7259, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6248, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68679144., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8643, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 46 loss: tensor(3.6734, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8353, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.0935, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9942, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9509, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68712928., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8931, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 47 loss: tensor(2.7615, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8160, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.3174, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5750, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4989, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68787504., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8716, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 48 loss: tensor(2.6957, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7059, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.5171, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6643, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5925, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68716600., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7331, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 49 loss: tensor(3.0777, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8875, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3145.9487, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5098, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68672432., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9678, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 50 loss: tensor(2.3308, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6277, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.4106, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5515, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4972, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68723072., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6544, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 51 loss: tensor(2.8020, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7730, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.9971, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6420, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5664, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68672792., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8206, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 52 loss: tensor(3.0377, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7393, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.3528, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8697, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6249, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68824736., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8039, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 53 loss: tensor(3.2840, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8353, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3145.9802, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8195, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7169, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68721168., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9123, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 54 loss: tensor(2.6261, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8299, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.7224, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4715, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4112, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68631704., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9135, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 55 loss: tensor(2.5359, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7581, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.1421, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4559, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68702696., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8085, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(2.7227, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8032, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.0798, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5796, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5085, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68770088., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8314, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(2.9665, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8610, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.8796, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6128, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5442, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68835368., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9485, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(2.7037, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6263, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.8752, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7376, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6744, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68713984., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6653, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(3.7288, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8236, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3145.8333, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2013, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8325, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68768608., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8714, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(3.0385, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7968, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.8281, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7024, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6614, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68698448., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8779, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(3.0596, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8298, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.9185, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7085, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6538, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68709232., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8675, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(2.2521, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6664, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3147.1440, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4720, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4391, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68856232., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6746, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(3.1472, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8730, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3147.0103, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7027, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6610, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68831792., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9105, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(2.7887, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7924, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3145.8828, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5987, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5300, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68764288., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8675, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(3.1982, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8812, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.2886, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7269, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6353, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68753808., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9548, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(2.4695, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7642, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.7373, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4800, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4105, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68587944., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8147, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(2.4876, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7339, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.7319, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5230, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4666, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68794448., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7641, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(2.7997, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7732, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.2373, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6529, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5435, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68929880., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8302, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(2.6721, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7488, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3147.8069, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6123, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5171, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68613808., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7939, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(2.9853, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7822, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.6675, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7319, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6414, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68646352., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8298, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(2.7635, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8281, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3145.9355, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5499, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4840, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68739120., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9016, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(2.4824, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6706, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.6521, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6080, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5111, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68784432., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6927, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(2.7444, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8108, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.2061, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5433, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4991, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68601064., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8911, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(2.7493, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8001, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.9661, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5901, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5079, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68869072., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8511, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(2.8839, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7639, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.3064, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6947, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6476, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68902096., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7777, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(2.4250, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8239, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.3379, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3812, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3440, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68893416., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8759, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(2.3670, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6519, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3147.5527, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5204, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4967, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68700912., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6980, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(2.6128, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7451, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.5371, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5637, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5167, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68783888., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7872, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(2.6109, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7288, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.7417, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5789, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5463, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68794720., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7568, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(2.4427, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7554, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3147.3491, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4591, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4346, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68876416., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7936, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(3.1805, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8747, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3145.4839, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7295, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6874, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68940456., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8888, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(2.4870, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7792, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.2422, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4601, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4300, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68909632., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8177, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(2.4376, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6498, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.7969, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5660, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5268, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68790848., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6950, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(2.5025, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7604, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.1782, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4999, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4346, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68877984., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8075, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(2.3527, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6911, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.6748, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4934, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4551, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68680616., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7131, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(2.5558, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8007, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.8782, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4817, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4240, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68735920., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8494, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(2.6558, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8198, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.6326, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5157, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4839, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68763424., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8364, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(3.1038, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8062, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3145.7805, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7418, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6971, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68850984., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8586, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(2.5756, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6419, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3147.0818, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6531, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6356, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68784264., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6449, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(3.0158, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8007, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.7554, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7030, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6827, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68672928., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8293, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(2.7090, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7750, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.6646, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5729, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5435, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68779536., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8176, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(3.1406, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8854, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.3096, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6780, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6302, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68786376., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9470, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(2.2238, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7327, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3147.3223, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3764, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3362, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68805072., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7785, device='cuda:0', grad_fn=<MseLossBackward0>)
