epoch: 1 loss: tensor(0.6020, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6020, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3537.9800, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1411, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0618, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3668e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9751, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 111 loss: tensor(0.4822, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4822, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11720.8184, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3451, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0159, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3870e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0151, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 112 loss: tensor(0.4606, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4606, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11407.9414, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1944, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0187, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3890e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0222, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 113 loss: tensor(0.4919, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4919, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11449.9736, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2588, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0220, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3878e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0776, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 114 loss: tensor(0.5114, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5114, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11491.2754, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4080, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0153, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3859e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0822, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 115 loss: tensor(0.5002, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5002, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11691.7402, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4658, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0144, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3853e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0552, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 116 loss: tensor(0.4641, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4641, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11466.3867, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3545, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0115, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3834e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9824, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 117 loss: tensor(0.4527, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4527, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11357.6211, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3383, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0158, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3817e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9902, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 118 loss: tensor(0.4803, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4803, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11463.9053, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3531, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0156, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3846e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0121, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 119 loss: tensor(0.4875, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4875, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11512.5977, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2886, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0229, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3847e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0401, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 120 loss: tensor(0.5036, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5036, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11372.2090, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4375, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0167, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3876e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0426, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 121 loss: tensor(0.4811, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4811, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11630.3789, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3644, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0163, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3844e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9972, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 122 loss: tensor(0.4800, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4800, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11506.9248, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2954, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0163, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3850e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0381, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 123 loss: tensor(0.4921, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4921, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11457.3047, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2938, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0208, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3863e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0729, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 124 loss: tensor(0.5024, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5024, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11383.5176, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3984, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0139, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3852e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0660, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 125 loss: tensor(0.5304, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5304, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11462.2676, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3951, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0200, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3846e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1078, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 126 loss: tensor(0.4772, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4772, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11607.0117, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3750, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0197, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3872e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0281, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 127 loss: tensor(0.4716, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4716, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11500.2520, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2587, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0138, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3878e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9831, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 128 loss: tensor(0.4785, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4785, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11577.6475, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3103, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0159, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3887e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0248, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 129 loss: tensor(0.5035, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5035, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11592.8467, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4843, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0123, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3839e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0938, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 130 loss: tensor(0.4708, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4708, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11708.2432, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3447, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0143, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3841e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0034, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 131 loss: tensor(0.4271, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4271, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11358.2148, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3054, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0119, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3834e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8986, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 132 loss: tensor(0.5302, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5302, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11734.2441, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4295, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0141, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3843e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1512, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 133 loss: tensor(0.4893, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4893, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11581.2852, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3404, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0142, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3877e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0527, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 134 loss: tensor(0.4964, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4964, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11420.9795, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2457, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0148, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3860e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0974, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 135 loss: tensor(0.4672, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4672, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11693.0918, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3371, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0154, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3870e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0303, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 136 loss: tensor(0.5028, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5028, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11560.5352, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3395, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0187, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3868e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0867, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 137 loss: tensor(0.4459, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4459, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11571.5381, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3176, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0167, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3863e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9564, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 138 loss: tensor(0.4717, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4717, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11593.6807, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3155, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3867e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0336, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 139 loss: tensor(0.4764, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4764, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11677.7666, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4359, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0166, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3853e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0126, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 140 loss: tensor(0.4270, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4270, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11629.5996, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3286, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0096, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3854e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9459, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 141 loss: tensor(0.4553, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4553, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11683.0332, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3106, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0156, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3872e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0147, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 142 loss: tensor(0.4585, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4585, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11508.8184, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2553, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0195, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3839e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0272, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 143 loss: tensor(0.4448, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4448, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11534.0420, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3912, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0138, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3853e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9254, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 144 loss: tensor(0.4436, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4436, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11421.5557, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2005, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0135, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3857e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9183, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 145 loss: tensor(0.5102, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5102, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11626.0664, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5065, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0117, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3836e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0728, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 146 loss: tensor(0.4698, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4698, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11534.1562, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2709, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0159, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3837e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0262, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 147 loss: tensor(0.4830, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4830, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11494.4434, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3529, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0156, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3869e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0716, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 148 loss: tensor(0.4787, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4787, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11560.4434, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3664, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0168, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3854e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9991, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 149 loss: tensor(0.4827, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4827, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11711.9785, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2235, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0196, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3857e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0341, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 150 loss: tensor(0.4525, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4525, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11568.8486, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4433, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0137, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3864e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9323, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 151 loss: tensor(0.4415, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4415, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11629.1904, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3100, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3886e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9930, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 152 loss: tensor(0.4740, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4740, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11632.1309, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4213, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0147, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3876e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0379, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 153 loss: tensor(0.5005, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5005, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11613.6504, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3858, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0166, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3828e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0705, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 154 loss: tensor(0.5063, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5063, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11445.9551, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3636, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0196, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3871e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1164, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 155 loss: tensor(0.4443, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4443, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11602.4219, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3410, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0103, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3836e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9835, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 156 loss: tensor(0.5002, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5002, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11670.4004, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3855, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0174, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3860e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1137, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 157 loss: tensor(0.5085, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5085, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11606.2656, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4624, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0176, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3858e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1092, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 158 loss: tensor(0.4669, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4669, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11646.2939, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4048, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0149, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3840e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9819, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 159 loss: tensor(0.5286, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5286, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11684.5840, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4049, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0204, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3874e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1125, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 160 loss: tensor(0.4587, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4587, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11557.3730, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3844, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0130, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3863e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9844, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 161 loss: tensor(0.4487, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4487, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11512.3916, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2790, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0117, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3857e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9917, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 162 loss: tensor(0.4755, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4755, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11727.3125, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4467, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0115, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3834e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0280, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 163 loss: tensor(0.4571, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4571, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11634.7051, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3566, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0097, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3867e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0243, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 164 loss: tensor(0.4645, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4645, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11490.2930, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2576, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0116, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3847e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0302, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 165 loss: tensor(0.4068, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4068, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11506.2656, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3037, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0082, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3857e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9036, device='cuda:0', grad_fn=<MseLossBackward0>)
