epoch: 1 loss: tensor(0.8013, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8552, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2851.0845, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8013, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6240, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9249, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 55 loss: tensor(0.9109, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8285, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3041.1584, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9109, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7297, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.3645, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(0.5908, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7840, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3044.2981, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5908, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1510, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.1471, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(0.6186, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6123, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3111.7488, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6186, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8936, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.6981, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(0.8586, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8224, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3077.0874, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8586, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5841, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.7564, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(0.6063, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7449, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.9744, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6063, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5495, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.2313, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(0.5587, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7266, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.3477, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5587, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9421, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.0699, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(0.8716, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7167, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.0029, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8716, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.2578, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.7191, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(0.7916, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6554, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3096.5371, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7916, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.9107, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.2352, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(0.8913, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7977, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3077.9346, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8913, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0866, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.5481, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(0.7432, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7801, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3113.7998, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7432, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3584, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.1725, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(0.8416, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8062, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3093.8193, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8416, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6027, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(4.2383, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(0.9066, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6925, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3110.3848, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9066, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6657, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.7723, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(0.7055, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7031, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3110.6143, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7055, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.9015, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.5341, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(0.8083, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6413, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3113.6514, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8083, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6802, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.9009, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(0.5236, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6647, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.3511, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5236, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2302, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8873, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(0.7297, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7656, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3078.9883, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7297, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6887, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.9489, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(0.6073, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6800, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3114.5066, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6073, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5290, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.6389, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(0.5808, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6740, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3096.3799, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5808, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4439, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.7827, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(0.6614, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6236, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3113.1069, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6614, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7089, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.5801, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(0.9148, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7909, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3095.1377, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9148, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.2967, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.8861, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(0.8036, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7711, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3147.1045, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8036, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0859, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.6279, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(0.7293, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7148, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3076.2583, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7293, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0681, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(4.6908, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(0.5887, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7358, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3112.2288, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5887, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4931, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.5639, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(0.5788, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7877, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.5039, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5788, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4044, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.2356, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(0.6279, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7169, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3075.6479, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6279, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4420, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.4369, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(0.6461, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6483, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.2993, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6461, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0510, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.6188, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(0.5609, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7589, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3147.1558, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5609, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.2866, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.9505, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(0.7569, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7079, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3128.7734, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7569, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0614, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.0107, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(0.4877, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6840, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3128.2957, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4877, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2053, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.5207, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(0.5209, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7159, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3128.2180, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5209, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4066, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.7821, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(0.6295, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7490, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3112.8457, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6295, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.3293, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.7780, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(0.6252, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6861, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.9646, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6252, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5600, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(4.3582, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(0.5335, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6964, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3111.7021, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5335, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7221, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.1354, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(0.7010, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6708, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.5222, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7010, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.3975, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.6762, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(0.6635, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7660, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3075.6929, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6635, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.9449, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(4.8192, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(0.5479, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6348, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3128.9534, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5479, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8567, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.2680, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(0.8956, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8091, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.5366, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8956, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.1732, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(4.0603, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(0.5251, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5208, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.1943, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5251, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4493, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.5624, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(0.5269, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5181, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.5425, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5269, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8360, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.3280, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(0.5364, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7965, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3111.0920, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5364, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.9690, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(4.1337, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(0.5143, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8097, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3077.0366, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5143, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.9501, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.1598, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(0.6958, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7743, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3112.2954, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6958, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.9946, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.4098, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(0.7924, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7817, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3113.7139, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7924, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6629, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.3648, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(0.6791, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7347, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3128.8154, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6791, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.9607, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(4.9915, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(0.8347, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6551, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3112.1624, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8347, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.6204, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(4.0963, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(0.7478, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6198, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.5342, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7478, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.4496, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(6.8122, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 1 loss: tensor(0.8245, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8072, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3110.3459, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8245, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.9271, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(4.6671, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 2 loss: tensor(0.5639, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5864, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.6943, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5639, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5297, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.6005, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 3 loss: tensor(0.5784, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7421, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3076.8052, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5784, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7159, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.7419, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 4 loss: tensor(0.5454, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7863, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3079.3530, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5454, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.1769, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(4.0644, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 5 loss: tensor(0.4709, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6836, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3131.2319, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4709, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.2705, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.3168, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 6 loss: tensor(0.6850, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7645, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3111.5754, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6850, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.0707, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(4.2454, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 7 loss: tensor(0.7503, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7865, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3113.1357, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7503, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.2550, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(5.5413, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 8 loss: tensor(0.6664, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6390, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3128.6484, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6664, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.8993, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(4.4615, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 9 loss: tensor(0.8101, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7120, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3128.3303, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8101, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.7897, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(4.0597, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 10 loss: tensor(0.8179, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7040, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3146.7666, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8179, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.2017, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(7.0384, device='cuda:0', grad_fn=<MseLossBackward0>)
