epoch: 1 loss: tensor(1.7400, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6606, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(400.8779, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2065, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0348, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3672e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5521, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 11 loss: tensor(1.6384, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6764, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(349.3252, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2146, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0348, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3789e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4680, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(1.6908, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6657, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(380.3491, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2258, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0449, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3812e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4951, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 13 loss: tensor(1.6154, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6373, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(380.6496, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2189, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0284, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3733e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4547, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 14 loss: tensor(1.6339, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6689, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(365.6236, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2045, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0461, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3790e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4679, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 15 loss: tensor(1.7378, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7076, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(381.6455, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2001, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0433, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3800e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5247, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 16 loss: tensor(1.7345, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7124, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(387.4618, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2120, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0515, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3774e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5002, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 17 loss: tensor(1.6874, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6918, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(368.4124, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2227, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0535, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3801e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4782, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(1.6988, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6955, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(360.9731, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2302, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0412, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3775e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4842, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 19 loss: tensor(1.6460, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6662, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(362.7351, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2097, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0487, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3744e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4800, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(1.7835, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7414, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(380.6155, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2103, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0442, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3810e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5274, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(1.7692, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7269, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(377.5631, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2210, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0493, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3771e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5192, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 22 loss: tensor(1.7737, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7320, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(386.8934, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2081, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0296, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3771e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5241, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 23 loss: tensor(1.6351, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6714, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(359.4670, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2154, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0396, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3771e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4607, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 24 loss: tensor(1.6631, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6828, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(364.5016, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2016, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0321, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3733e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4871, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 25 loss: tensor(1.6621, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6586, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(383.1789, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2262, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0459, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3774e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4708, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 26 loss: tensor(1.7111, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6922, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(382.3162, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2162, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0516, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3805e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4969, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(1.7161, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7219, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(344.8806, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2271, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0453, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3837e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4912, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 28 loss: tensor(1.7063, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6993, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(368.9854, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2138, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0418, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3796e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4980, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 29 loss: tensor(1.7594, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7370, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(372.8936, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2130, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0379, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3814e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5111, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(1.5960, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6576, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(367.2441, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1903, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0371, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3736e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4542, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(1.7496, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7113, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(378.8159, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2279, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0354, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3751e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5074, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(1.6961, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6872, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(375.8963, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2241, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0426, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3760e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4840, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(1.7208, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(375.5864, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2036, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0414, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3818e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5028, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(1.6078, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6507, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(370.0920, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1954, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0318, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3768e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4656, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(1.7557, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7510, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(372.5271, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1923, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0424, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3779e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5144, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(1.7911, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7355, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(371.3841, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2164, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0441, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3729e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5421, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(1.6406, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6667, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(359.2373, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2114, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0352, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3819e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4750, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(1.7653, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7416, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(376.4783, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1870, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0374, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3823e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5355, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(1.7388, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7171, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(393.4894, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1983, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0440, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3825e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5086, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 40 loss: tensor(1.5955, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6402, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(340.1020, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2289, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0320, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3791e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4544, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 41 loss: tensor(1.6952, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6900, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(390.6251, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2053, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0322, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3770e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4874, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 42 loss: tensor(1.6999, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7058, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(354.9250, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2024, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0409, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3820e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5078, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 43 loss: tensor(1.7668, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(394.9399, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2214, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0432, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3822e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5161, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 44 loss: tensor(1.7845, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7576, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(366.9307, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2010, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0400, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3826e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5324, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(1.6566, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6592, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(370.0379, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2257, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0413, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3782e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4757, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 46 loss: tensor(1.6737, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6900, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(376.5284, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0368, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3847e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4685, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 47 loss: tensor(1.6611, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6697, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(370.2448, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2118, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0401, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3795e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4834, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 48 loss: tensor(1.6795, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6884, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(382.1392, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1992, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0411, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3811e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4861, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 49 loss: tensor(1.7520, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7507, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(374.6030, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2027, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0305, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3784e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4989, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 50 loss: tensor(1.7202, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7175, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(377.3525, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2162, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0429, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3822e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4847, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 51 loss: tensor(1.6178, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6554, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(363.8021, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2051, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0364, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3714e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4662, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 52 loss: tensor(1.7219, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7033, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(389.8503, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2082, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0406, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3780e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4986, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 53 loss: tensor(1.6787, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7069, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(353.4056, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2149, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0376, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3792e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4742, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 54 loss: tensor(1.6949, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7092, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(359.2409, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2035, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0486, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3809e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4948, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 55 loss: tensor(1.7003, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6889, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(383.0377, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2083, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0466, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3820e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4967, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(1.7060, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7098, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(352.2289, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2160, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0412, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3784e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4984, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(1.7175, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7238, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(372.1632, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1912, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0457, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3819e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5048, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(1.8472, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7880, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(378.1349, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2011, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0377, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3797e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5557, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(1.7503, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7081, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(386.8109, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2357, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0409, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3752e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4971, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(1.6159, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6583, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(357.0966, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2304, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0406, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3817e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4415, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(1.6673, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6821, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(367.0068, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2132, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0385, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3822e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4784, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(1.7293, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6980, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(367.7146, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2426, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0451, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3790e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4946, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(1.8010, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7464, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(372.2138, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2341, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0399, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3804e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5228, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(1.6174, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6498, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(373.6010, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2038, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0425, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3767e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4650, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(1.7466, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7225, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(378.3730, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2122, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0521, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3825e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5091, device='cuda:0', grad_fn=<MseLossBackward0>)
