epoch: 1 loss: tensor(3.1348, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0147, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.8917, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1201, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1251, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2397724.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0001, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 15 loss: tensor(1.6305, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8268, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(10.2900, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0360, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0351, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3569266.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7677, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(1.6306, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8293, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.0045, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0304, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0299, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4252299.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7710, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(1.6078, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8181, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(15.8403, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0272, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0270, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4351805., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7624, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 21 loss: tensor(1.6078, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8181, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(15.8403, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0272, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0270, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4351805., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7624, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 24 loss: tensor(1.6754, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8565, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(18.4665, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0228, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0227, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3969876.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7961, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(1.6698, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8579, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(20.8129, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0248, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0248, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4567477., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7871, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 27 loss: tensor(1.6698, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8579, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(20.8129, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0248, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0248, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4567477., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7871, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 30 loss: tensor(1.6672, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8495, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(22.8017, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0207, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0207, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4184889.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7970, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(1.8303, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9279, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24.3216, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0218, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0218, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4002374., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8806, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 36 loss: tensor(1.5355, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7849, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25.5428, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0144, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0144, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3572400., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7362, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 36 loss: tensor(1.5355, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7849, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25.5428, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0144, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0144, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3572400., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7362, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 39 loss: tensor(1.7832, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9179, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26.6531, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0199, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0199, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4413595.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8455, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 42 loss: tensor(1.7274, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8908, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(27.2961, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0234, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0234, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4353875.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8132, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(1.8342, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9364, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(28.0109, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0176, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0176, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4341453.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8802, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(1.8342, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9364, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(28.0109, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0176, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0176, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4341453.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8802, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 48 loss: tensor(1.6077, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8285, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(28.5114, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0195, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0195, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4209614.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7597, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 51 loss: tensor(1.7065, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8740, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(28.7949, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0191, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0191, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3782798., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8134, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 54 loss: tensor(1.5497, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8015, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(28.9920, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0157, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0157, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4280229., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7325, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 54 loss: tensor(1.5497, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8015, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(28.9920, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0157, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0157, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4280229., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7325, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 57 loss: tensor(1.6848, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8695, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.3286, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0205, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0205, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4211287., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7949, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 60 loss: tensor(1.6416, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8480, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.4465, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0165, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0165, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3639839.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7770, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(1.6948, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8729, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.4581, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0224, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0224, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3868638.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7995, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(1.6948, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8729, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.4581, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0224, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0224, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3868638.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7995, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(1.5261, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7860, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.7063, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0161, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0161, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3959175.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7240, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(1.6075, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8331, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.4564, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0220, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0220, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4248871., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7523, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 72 loss: tensor(1.7544, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9051, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.6001, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0189, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0189, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4141422.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8304, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(1.7544, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9051, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.6001, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0189, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0189, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4141422.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8304, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(1.5466, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8088, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.7366, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0135, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0135, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4399308., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7244, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 78 loss: tensor(1.5379, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8093, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.6016, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0163, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0163, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4501115., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7124, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 81 loss: tensor(1.6965, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8793, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.8355, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0165, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0165, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4160269., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8007, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 81 loss: tensor(1.6965, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8793, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.8355, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0165, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0165, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4160269., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8007, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 84 loss: tensor(1.5965, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8310, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.6858, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3944409., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7462, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 87 loss: tensor(1.7475, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9043, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.5235, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0144, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0144, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3821265., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8289, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 90 loss: tensor(1.5400, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8122, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.3160, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0170, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0170, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4205739., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7108, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 90 loss: tensor(1.5400, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8122, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.3160, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0170, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0170, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4205739., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7108, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 93 loss: tensor(1.5732, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8161, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.3726, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0177, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0177, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4505638., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7395, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 96 loss: tensor(1.6399, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8521, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.4858, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0167, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0167, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3721485.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7711, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(1.4993, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7892, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.3497, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0203, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0203, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4143773.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6899, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(1.4993, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7892, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.3497, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0203, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0203, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4143773.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6899, device='cuda:0', grad_fn=<MseLossBackward0>)
