epoch: 1 loss: tensor(1.2866, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5858, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(970.9097, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0471, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0455, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3705e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5323, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 11 loss: tensor(1.3115, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6077, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1178.1177, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0422, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0470, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3808e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5143, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(1.2364, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5556, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1151.8547, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0447, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0349, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3771e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4921, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 13 loss: tensor(1.1882, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5345, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1221.7473, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0321, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3765e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4629, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 14 loss: tensor(1.1498, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5162, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1165.5931, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0430, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0339, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3775e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4448, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 15 loss: tensor(1.2002, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5355, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1255.3031, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0362, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0320, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3791e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4715, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 16 loss: tensor(1.2360, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5605, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1213.9873, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0397, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0368, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3827e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4841, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 17 loss: tensor(1.3036, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5928, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1206.9138, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0409, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0345, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3782e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5191, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(1.2163, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5395, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1233.8561, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0434, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0366, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3783e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4792, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 19 loss: tensor(1.2403, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5661, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1203.4089, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0363, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0333, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3770e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4875, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(1.2973, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5994, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1212.2034, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0388, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0304, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3783e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5076, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(1.2778, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5779, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1143.5168, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0487, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0343, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3816e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5083, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 22 loss: tensor(1.2723, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5766, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1230.8208, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0409, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0313, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3782e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5010, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 23 loss: tensor(1.2320, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5468, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1256.2216, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0363, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0339, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3773e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4919, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 24 loss: tensor(1.1888, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5218, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1212.1284, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0395, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0326, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3760e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4760, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 25 loss: tensor(1.1152, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4929, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1214.1721, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0416, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0303, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3780e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4290, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 26 loss: tensor(1.2107, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5462, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1216.0869, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0415, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0349, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3774e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4710, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(1.1250, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5073, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1171.2467, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0421, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0333, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3764e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4292, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 28 loss: tensor(1.2354, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5571, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1255.0549, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0317, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3779e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4833, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 29 loss: tensor(1.2654, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5837, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1159.3967, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0426, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0343, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3777e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4942, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(1.2162, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5452, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1222.0933, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0384, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0352, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3766e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4798, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(1.2352, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5461, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1191.9397, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0412, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0353, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3760e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4989, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(1.2621, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5704, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1228.7708, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0412, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0336, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3807e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4968, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(1.3148, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5936, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1320.3915, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0414, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0334, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3876e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5148, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(1.2649, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5710, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1221.4902, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0431, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0375, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3830e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4981, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(1.2326, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5656, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1124.4131, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0459, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0372, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3848e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4805, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(1.2071, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5428, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1167.6116, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0437, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0344, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3795e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4745, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(1.2365, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5466, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1301.0815, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0362, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0325, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3778e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4911, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(1.1954, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5371, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1232.8501, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0372, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0294, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3748e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4670, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(1.2457, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5505, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1257.0481, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0415, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0380, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3809e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4966, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 40 loss: tensor(1.2471, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5653, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1234.3816, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0367, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0293, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3744e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4909, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 41 loss: tensor(1.2362, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5554, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1198.0406, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0451, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3797e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4859, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 42 loss: tensor(1.2027, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5324, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1231.3021, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0417, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0311, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3749e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4748, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 43 loss: tensor(1.3180, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6059, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1233.1162, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0406, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0344, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3825e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5174, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 44 loss: tensor(1.1669, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5199, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1173.2532, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0399, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0348, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3739e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4604, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(1.2054, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5354, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1224.8881, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0393, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0331, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3774e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4775, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 46 loss: tensor(1.1805, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5336, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1218.1414, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0427, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0321, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3779e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4519, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 47 loss: tensor(1.2853, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5676, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1283.7793, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0449, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0352, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3804e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5123, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 48 loss: tensor(1.2048, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5479, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1169.0699, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0414, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0334, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3769e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4694, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 49 loss: tensor(1.2773, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5732, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1244.1552, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0455, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0362, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3837e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5030, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 50 loss: tensor(1.1890, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5379, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1159.1653, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0423, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0334, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3798e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4638, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 51 loss: tensor(1.2298, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5625, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1244.2841, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0402, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0362, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3835e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4716, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 52 loss: tensor(1.2175, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5497, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1226.0475, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0394, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0337, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3801e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4751, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 53 loss: tensor(1.1929, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5319, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1246.4468, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0420, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0339, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3796e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4632, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 54 loss: tensor(1.3095, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5921, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1227.3336, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0432, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0345, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3810e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5207, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 55 loss: tensor(1.1537, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5200, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.5564, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0429, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0329, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3781e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4426, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(1.3200, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5959, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1276.1045, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0418, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0335, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3810e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5227, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(1.2618, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5654, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1225.4871, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0408, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0303, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3779e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5025, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(1.3031, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5814, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1246.4160, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0379, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0316, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3770e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5280, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(1.2332, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5588, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1203.2727, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0422, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0342, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3729e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4818, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(1.3077, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5736, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1294.5491, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0451, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0330, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3774e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5271, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(1.2106, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5404, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1264.9766, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0356, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0296, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3789e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4765, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(1.2010, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5250, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1232.9910, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0463, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0333, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3816e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4756, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(1.3226, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5820, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1273.4478, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0448, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0383, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3851e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5366, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(1.2213, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5485, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1272.1794, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0394, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0373, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3866e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4743, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(1.1701, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5307, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1199.3596, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0399, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0300, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3782e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4495, device='cuda:0', grad_fn=<MseLossBackward0>)
