epoch: 1 loss: tensor(402.3177, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1921, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(402.3177, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.8459, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1512.8705, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(16055445., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1500, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 13 loss: tensor(1187.3086, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8968, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1073, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0944, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2013, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24379424., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8937, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 14 loss: tensor(1187.4570, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1821, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1058, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2837, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3512, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24503344., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1808, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 15 loss: tensor(1187.3746, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0399, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1108, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0688, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2637, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24454604., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0278, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 16 loss: tensor(1187.2050, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9971, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1145, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9312, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0905, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24421512., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9947, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 17 loss: tensor(1187.6586, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9176, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1100, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4655, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5486, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24325040., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9118, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(1187.5062, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0273, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1094, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2322, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3968, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24397940., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0228, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 19 loss: tensor(1187.3076, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1263, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1060, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1788, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2016, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24594136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1267, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(1187.2614, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2183, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1061, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0581, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1552, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24545252., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2148, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(1187.2592, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9509, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1051, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1111, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1541, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24545642., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9476, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 22 loss: tensor(1186.9690, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9149, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1062, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8312, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8628, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24580722., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9137, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 23 loss: tensor(1186.9866, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2049, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1055, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9643, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8811, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24683338., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2004, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 24 loss: tensor(1186.9746, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2227, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1052, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7499, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8694, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24687498., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2096, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 25 loss: tensor(1187.0779, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8876, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1060, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9510, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9719, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24886780., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8857, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 26 loss: tensor(1187.1793, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0295, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1042, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9164, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0750, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24759808., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0207, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(1186.6804, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0164, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1036, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5369, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5768, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24665170., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0055, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 28 loss: tensor(1187.3850, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1308, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1055, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2029, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2796, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24835116., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1319, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 29 loss: tensor(1186.9818, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7569, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1052, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8523, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8766, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24819440., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7492, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(1187.0374, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9445, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1042, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8775, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9331, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24808992., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9397, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(1187.2690, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2278, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1042, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2135, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1648, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24795864., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2163, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(1186.9412, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0731, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1039, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8352, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8373, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24822384., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0626, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(1186.9507, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1177, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1031, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7487, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8475, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24815422., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1110, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(1187.0424, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0111, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1042, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9349, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24777444., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0063, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(1187.4403, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9633, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1038, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2018, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3365, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24967268., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9602, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(1187.1110, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9663, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1039, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9996, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0070, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24854964., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9620, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(1187.2535, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1574, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1042, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1437, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1493, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24932392., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1508, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(1187.3116, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1547, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1166, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2976, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1951, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24948872., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1490, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(1187.0403, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9500, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1078, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8457, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9326, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24948796., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9471, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 40 loss: tensor(1187.2866, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9246, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1045, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1065, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1821, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24868280., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9202, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 41 loss: tensor(1187.2662, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1843, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1045, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0602, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1617, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25055402., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1768, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 42 loss: tensor(1186.7461, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1133, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1040, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6250, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6421, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24920102., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0992, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 43 loss: tensor(1186.9839, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0752, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1040, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9127, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8799, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25050744., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0660, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 44 loss: tensor(1186.8489, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2259, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1042, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6843, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7446, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25018128., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2165, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(1187.1190, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.3548, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1051, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0268, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0139, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25148228., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3500, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 46 loss: tensor(1186.9789, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1465, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1069, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9406, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8720, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25168856., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1355, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 47 loss: tensor(1187.7196, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1914, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1036, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5478, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6159, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25064796., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1824, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 48 loss: tensor(1187.3209, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8270, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1040, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1748, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2169, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25074780., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8172, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 49 loss: tensor(1187.2775, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1009, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1039, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0805, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1736, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25200728., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0844, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 50 loss: tensor(1187.3004, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1885, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1038, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1493, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1967, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25327308., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1817, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 51 loss: tensor(1187.1510, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8689, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1035, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9623, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0474, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25202854., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8640, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 52 loss: tensor(1187.0312, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0862, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1042, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9883, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9271, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25166410., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0790, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 53 loss: tensor(1186.9819, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0752, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1055, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8499, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8765, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25308232., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0722, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 54 loss: tensor(1186.8663, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0670, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1038, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7615, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7626, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25246860., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0488, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 55 loss: tensor(1187.1614, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1320, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1038, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9878, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0576, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25236708., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1222, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(1186.9683, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9999, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1040, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7845, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8642, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25208052., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9831, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(1187.2618, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1064, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1066, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2708, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1552, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25339196., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0904, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(1187.1018, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2723, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1079, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0226, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9939, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25308808., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2453, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(1187.0776, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2738, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1036, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9077, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9740, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25467896., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2635, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(1186.9874, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0530, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1045, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8844, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8829, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25401166., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0332, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(1186.8970, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1056, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9187, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7914, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25280320., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1014, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(1186.8530, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1436, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1053, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8056, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7477, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25509164., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1642, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(1186.9738, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1926, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1068, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8635, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8670, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25881666., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2260, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(1186.8713, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9346, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1039, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7253, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7674, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25980794., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9849, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(1187.1112, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1096, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1035, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0545, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0077, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26070086., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2008, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(1187.3646, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9255, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1041, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2754, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2605, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26577126., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0588, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(1187.0234, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9663, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1035, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9959, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9200, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26139172., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0594, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(1187.1428, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9862, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.1035, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9894, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0393, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25859094., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0070, device='cuda:0', grad_fn=<MseLossBackward0>)
